,URL,HomeTeam,AwayTeam,Quarter,SecLeft,HomePlay,AwayPlay,HomeScore,AwayScore,Shooter,ShotType,ShotOutcome,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType
2088,04170BOS,BOS,IND,4,479,,Defensive rebound by T. Evans,78,82,,,,,,,,T. Evans ,defensive,,,,,,,
2089,04170BOS,BOS,IND,4,456,,C. Joseph misses 2-pt layup from 4 ft,78,82,C. Joseph ,2.0,0,,,,,,,,,,,,,
2090,04170BOS,BOS,IND,4,455,,Offensive rebound by Team,78,82,,,,,,,,Team ,offensive,,,,,,,
2091,04170BOS,BOS,IND,4,455,,Turnover by Team (shot clock),78,82,,,,,,,,,,,,,,,Team ,common_tov
2092,04170BOS,BOS,IND,4,455,,B. Bogdanovic enters the game for T. Evans,78,82,,,,,,,,,,,,,B. Bogdanovic - IND,T. Evans - IND,,
2093,04170BOS,BOS,IND,4,455,,D. Collison enters the game for C. Joseph,78,82,,,,,,,,,,,,,D. Collison - IND,C. Joseph - IND,,
2094,04170BOS,BOS,IND,4,455,,W. Matthews enters the game for D. McDermott,78,82,,,,,,,,,,,,,W. Matthews - IND,D. McDermott - IND,,
2095,04170BOS,BOS,IND,4,455,,M. Turner enters the game for D. Sabonis,78,82,,,,,,,,,,,,,M. Turner - IND,D. Sabonis - IND,,
2096,04170BOS,BOS,IND,4,455,K. Irving enters the game for G. Hayward,,78,82,,,,,,,,,,,,,K. Irving - BOS,G. Hayward - BOS,,
2097,04170BOS,BOS,IND,4,440,Personal foul by M. Turner (drawn by K. Irving),,78,82,,,,,personal,M. Turner ,K. Irving ,,,,,,,,,
2098,04170BOS,BOS,IND,4,427,A. Horford misses 2-pt jump shot from 19 ft,,78,82,A. Horford ,2.0,0,,,,,,,,,,,,,
2099,04170BOS,BOS,IND,4,425,,Defensive rebound by B. Bogdanovic,78,82,,,,,,,,B. Bogdanovic ,defensive,,,,,,,
2100,04170BOS,BOS,IND,4,408,,T. Young misses 2-pt layup from 5 ft,78,82,T. Young ,2.0,0,,,,,,,,,,,,,
2101,04170BOS,BOS,IND,4,406,Defensive rebound by A. Horford,,78,82,,,,,,,,A. Horford ,defensive,,,,,,,
2102,04170BOS,BOS,IND,4,399,K. Irving makes 3-pt jump shot from 26 ft,,81,82,K. Irving ,3.0,1,,,,,,,,,,,,,
2103,04170BOS,BOS,IND,4,382,,B. Bogdanovic misses 3-pt jump shot from 27 ft,81,82,B. Bogdanovic ,3.0,0,,,,,,,,,,,,,
2104,04170BOS,BOS,IND,4,380,Defensive rebound by J. Brown,,81,82,,,,,,,,J. Brown ,defensive,,,,,,,
2105,04170BOS,BOS,IND,4,372,K. Irving misses 2-pt layup from 1 ft,,81,82,K. Irving ,2.0,0,,,,,,,,,,,,,
2106,04170BOS,BOS,IND,4,370,,Defensive rebound by D. Collison,81,82,,,,,,,,D. Collison ,defensive,,,,,,,
2107,04170BOS,BOS,IND,4,359,,D. Collison misses 2-pt jump shot from 16 ft,81,82,D. Collison ,2.0,0,,,,,,,,,,,,,
2108,04170BOS,BOS,IND,4,357,Defensive rebound by J. Brown,,81,82,,,,,,,,J. Brown ,defensive,,,,,,,
2109,04170BOS,BOS,IND,4,348,Turnover by T. Rozier (bad pass; steal by B. Bogdanovic),,81,82,,,,,,,,,,,,,,,T. Rozier ,steal
2110,04170BOS,BOS,IND,4,347,,Personal foul by J. Tatum (drawn by B. Bogdanovic),81,82,,,,,personal,J. Tatum ,B. Bogdanovic ,,,,,,,,,
2111,04170BOS,BOS,IND,4,332,,W. Matthews misses 2-pt layup from 2 ft,81,82,W. Matthews ,2.0,0,,,,,,,,,,,,,
2112,04170BOS,BOS,IND,4,329,Defensive rebound by A. Horford,,81,82,,,,,,,,A. Horford ,defensive,,,,,,,
2113,04170BOS,BOS,IND,4,326,K. Irving makes 3-pt jump shot from 25 ft (assist by T. Rozier),,84,82,K. Irving ,3.0,1,,,,,,,,,,,,,
2114,04170BOS,BOS,IND,4,304,,W. Matthews misses 2-pt layup from 2 ft,84,82,W. Matthews ,2.0,0,,,,,,,,,,,,,
2115,04170BOS,BOS,IND,4,302,Defensive rebound by J. Brown,,84,82,,,,,,,,J. Brown ,defensive,,,,,,,
2116,04170BOS,BOS,IND,4,284,K. Irving makes 2-pt jump shot from 10 ft,,86,82,K. Irving ,2.0,1,,,,,,,,,,,,,
2117,04170BOS,BOS,IND,4,267,,M. Turner misses 3-pt jump shot from 26 ft,86,82,M. Turner ,3.0,0,,,,,,,,,,,,,
2118,04170BOS,BOS,IND,4,266,Defensive rebound by Team,,86,82,,,,,,,,Team ,defensive,,,,,,,
2119,04170BOS,BOS,IND,4,247,J. Tatum misses 2-pt layup from 7 ft,,86,82,J. Tatum ,2.0,0,,,,,,,,,,,,,
2120,04170BOS,BOS,IND,4,245,Offensive rebound by J. Brown,,86,82,,,,,,,,J. Brown ,offensive,,,,,,,
2121,04170BOS,BOS,IND,4,235,J. Tatum misses 3-pt jump shot from 25 ft,,86,82,J. Tatum ,3.0,0,,,,,,,,,,,,,
2122,04170BOS,BOS,IND,4,233,Offensive rebound by Team,,86,82,,,,,,,,Team ,offensive,,,,,,,
2123,04170BOS,BOS,IND,4,233,,Loose ball foul by W. Matthews (drawn by A. Horford),86,82,,,,,loose ball,W. Matthews ,A. Horford ,,,,,,,,,
2124,04170BOS,BOS,IND,4,233,G. Hayward enters the game for T. Rozier,,86,82,,,,,,,,,,,,,G. Hayward - BOS,T. Rozier - BOS,,
2125,04170BOS,BOS,IND,4,222,K. Irving misses 3-pt jump shot from 27 ft,,86,82,K. Irving ,3.0,0,,,,,,,,,,,,,
2126,04170BOS,BOS,IND,4,220,,Defensive rebound by B. Bogdanovic,86,82,,,,,,,,B. Bogdanovic ,defensive,,,,,,,
2127,04170BOS,BOS,IND,4,206,,W. Matthews makes 3-pt jump shot from 25 ft (assist by B. Bogdanovic),86,85,W. Matthews ,3.0,1,,,,,,,,,,,,,
2128,04170BOS,BOS,IND,4,192,Shooting foul by T. Young (drawn by K. Irving),,86,85,,,,,shooting,T. Young ,K. Irving ,,,,,,,,,
2129,04170BOS,BOS,IND,4,192,K. Irving makes free throw 1 of 2,,87,85,,,,,,,,,,K. Irving ,1,1 of 2,,,,
2130,04170BOS,BOS,IND,4,192,K. Irving misses free throw 2 of 2,,87,85,,,,,,,,,,K. Irving ,0,2 of 2,,,,
2131,04170BOS,BOS,IND,4,192,,Defensive rebound by B. Bogdanovic,87,85,,,,,,,,B. Bogdanovic ,defensive,,,,,,,
2132,04170BOS,BOS,IND,4,180,,B. Bogdanovic makes 3-pt jump shot from 26 ft (assist by W. Matthews),87,88,B. Bogdanovic ,3.0,1,,,,,,,,,,,,,
2133,04170BOS,BOS,IND,4,161,G. Hayward makes 2-pt jump shot from 20 ft (assist by K. Irving),,89,88,G. Hayward ,2.0,1,,,,,,,,,,,,,
2134,04170BOS,BOS,IND,4,136,,B. Bogdanovic makes 3-pt jump shot from 26 ft,89,91,B. Bogdanovic ,3.0,1,,,,,,,,,,,,,
2135,04170BOS,BOS,IND,4,110,J. Brown misses 2-pt layup from 1 ft,,89,91,J. Brown ,2.0,0,,,,,,,,,,,,,
2136,04170BOS,BOS,IND,4,109,,Defensive rebound by B. Bogdanovic,89,91,,,,,,,,B. Bogdanovic ,defensive,,,,,,,
2137,04170BOS,BOS,IND,4,109,,Personal foul by J. Tatum (drawn by B. Bogdanovic),89,91,,,,,personal,J. Tatum ,B. Bogdanovic ,,,,,,,,,
2138,04170BOS,BOS,IND,4,90,,B. Bogdanovic misses 2-pt layup from 1 ft,89,91,B. Bogdanovic ,2.0,0,,,,,,,,,,,,,
2139,04170BOS,BOS,IND,4,88,Defensive rebound by A. Horford,,89,91,,,,,,,,A. Horford ,defensive,,,,,,,
2140,04170BOS,BOS,IND,4,81,J. Tatum misses 3-pt jump shot from 22 ft,,89,91,J. Tatum ,3.0,0,,,,,,,,,,,,,
2141,04170BOS,BOS,IND,4,79,,Defensive rebound by T. Young,89,91,,,,,,,,T. Young ,defensive,,,,,,,
2142,04170BOS,BOS,IND,4,58,,B. Bogdanovic misses 2-pt layup from 4 ft (block by A. Horford),89,91,B. Bogdanovic ,2.0,0,A. Horford ,,,,,,,,,,,,
2143,04170BOS,BOS,IND,4,56,Defensive rebound by J. Brown,,89,91,,,,,,,,J. Brown ,defensive,,,,,,,
2144,04170BOS,BOS,IND,4,50,J. Tatum makes 3-pt jump shot from 24 ft (assist by J. Brown),,92,91,J. Tatum ,3.0,1,,,,,,,,,,,,,
2145,04170BOS,BOS,IND,4,32,,W. Matthews misses 3-pt jump shot from 25 ft,92,91,W. Matthews ,3.0,0,,,,,,,,,,,,,
2146,04170BOS,BOS,IND,4,30,Defensive rebound by K. Irving,,92,91,,,,,,,,K. Irving ,defensive,,,,,,,
2147,04170BOS,BOS,IND,4,12,G. Hayward makes 2-pt layup from 1 ft (assist by J. Tatum),,94,91,G. Hayward ,2.0,1,,,,,,,,,,,,,
2148,04170BOS,BOS,IND,4,12,,D. McDermott enters the game for T. Young,94,91,,,,,,,,,,,,,D. McDermott - IND,T. Young - IND,,
2149,04170BOS,BOS,IND,4,12,,Turnover by W. Matthews (bad pass),94,91,,,,,,,,,,,,,,,W. Matthews ,common_tov
2150,04170BOS,BOS,IND,4,12,,C. Joseph enters the game for D. Collison,94,91,,,,,,,,,,,,,C. Joseph - IND,D. Collison - IND,,
2151,04170BOS,BOS,IND,4,12,,T. Young enters the game for D. McDermott,94,91,,,,,,,,,,,,,T. Young - IND,D. McDermott - IND,,
2152,04170BOS,BOS,IND,4,8,J. Tatum makes 2-pt dunk from 1 ft (assist by A. Horford),,96,91,J. Tatum ,2.0,1,,,,,,,,,,,,,
2153,04170BOS,BOS,IND,4,8,Shooting foul by B. Bogdanovic (drawn by J. Tatum),,96,91,,,,,shooting,B. Bogdanovic ,J. Tatum ,,,,,,,,,
2154,04170BOS,BOS,IND,4,8,J. Tatum makes free throw 1 of 1,,97,91,,,,,,,,,,J. Tatum ,1,1 of 1,,,,
2155,04170BOS,BOS,IND,4,8,,D. Collison enters the game for C. Joseph,97,91,,,,,,,,,,,,,D. Collison - IND,C. Joseph - IND,,
2156,04170BOS,BOS,IND,4,8,,T. Evans enters the game for T. Young,97,91,,,,,,,,,,,,,T. Evans - IND,T. Young - IND,,
2157,04170BOS,BOS,IND,4,5,,Turnover by M. Turner (bad pass),97,91,,,,,,,,,,,,,,,M. Turner ,common_tov
2158,04170BOS,BOS,IND,4,3,Personal take foul by T. Evans (drawn by G. Hayward),,97,91,,,,,personal take,T. Evans ,G. Hayward ,,,,,,,,,
2159,04170BOS,BOS,IND,4,3,G. Hayward makes free throw 1 of 2,,98,91,,,,,,,,,,G. Hayward ,1,1 of 2,,,,
2160,04170BOS,BOS,IND,4,3,G. Hayward makes free throw 2 of 2,,99,91,,,,,,,,,,G. Hayward ,1,2 of 2,,,,
2161,04170BOS,BOS,IND,4,0,,End of Game,99,91,,,,,,,,,,,,,,,,
2162,04180BRK,BRK,PHI,1,720,,Jump ball: G. Monroe vs. J. Allen (J. Allen gains possession),0,0,,,,,,,,,,,,,,,,
2163,04180BRK,BRK,PHI,1,704,D. Russell misses 2-pt layup from 4 ft,,0,0,D. Russell ,2.0,0,,,,,,,,,,,,,
2164,04180BRK,BRK,PHI,1,699,Offensive rebound by J. Harris,,0,0,,,,,,,,J. Harris ,offensive,,,,,,,
2165,04180BRK,BRK,PHI,1,699,J. Harris makes 2-pt layup from 1 ft,,2,0,J. Harris ,2.0,1,,,,,,,,,,,,,
2166,04180BRK,BRK,PHI,1,688,,J. Butler makes 2-pt jump shot from 12 ft,2,2,J. Butler ,2.0,1,,,,,,,,,,,,,
2167,04180BRK,BRK,PHI,1,679,D. Russell misses 2-pt layup from 4 ft,,2,2,D. Russell ,2.0,0,,,,,,,,,,,,,
2168,04180BRK,BRK,PHI,1,675,,Defensive rebound by T. Harris,2,2,,,,,,,,T. Harris ,defensive,,,,,,,
2169,04180BRK,BRK,PHI,1,673,,Personal foul by J. Harris (drawn by B. Simmons),2,2,,,,,personal,J. Harris ,B. Simmons ,,,,,,,,,
2170,04180BRK,BRK,PHI,1,670,,J. Redick misses 2-pt jump shot from 16 ft,2,2,J. Redick ,2.0,0,,,,,,,,,,,,,
2171,04180BRK,BRK,PHI,1,667,Defensive rebound by R. Kurucs,,2,2,,,,,,,,R. Kurucs ,defensive,,,,,,,
2172,04180BRK,BRK,PHI,1,662,D. Carroll misses 3-pt jump shot from 26 ft,,2,2,D. Carroll ,3.0,0,,,,,,,,,,,,,
2173,04180BRK,BRK,PHI,1,661,Offensive rebound by J. Allen,,2,2,,,,,,,,J. Allen ,offensive,,,,,,,
2174,04180BRK,BRK,PHI,1,661,Shooting foul by G. Monroe (drawn by J. Allen),,2,2,,,,,shooting,G. Monroe ,J. Allen ,,,,,,,,,
2175,04180BRK,BRK,PHI,1,661,J. Allen makes free throw 1 of 2,,3,2,,,,,,,,,,J. Allen ,1,1 of 2,,,,
2176,04180BRK,BRK,PHI,1,661,J. Allen makes free throw 2 of 2,,4,2,,,,,,,,,,J. Allen ,1,2 of 2,,,,
2177,04180BRK,BRK,PHI,1,651,,Turnover by T. Harris (lost ball; steal by D. Russell),4,2,,,,,,,,,,,,,,,T. Harris ,steal
2178,04180BRK,BRK,PHI,1,634,D. Carroll makes 3-pt jump shot from 25 ft (assist by J. Allen),,7,2,D. Carroll ,3.0,1,,,,,,,,,,,,,
2179,04180BRK,BRK,PHI,1,615,,J. Redick makes 2-pt jump shot from 22 ft,7,4,J. Redick ,2.0,1,,,,,,,,,,,,,
2180,04180BRK,BRK,PHI,1,605,D. Russell misses 2-pt jump shot from 11 ft,,7,4,D. Russell ,2.0,0,,,,,,,,,,,,,
2181,04180BRK,BRK,PHI,1,602,Offensive rebound by J. Allen,,7,4,,,,,,,,J. Allen ,offensive,,,,,,,
2182,04180BRK,BRK,PHI,1,601,J. Allen makes 2-pt dunk from 1 ft,,9,4,J. Allen ,2.0,1,,,,,,,,,,,,,
2183,04180BRK,BRK,PHI,1,589,,B. Simmons makes 2-pt hook shot from 7 ft (assist by J. Redick),9,6,B. Simmons ,2.0,1,,,,,,,,,,,,,
2184,04180BRK,BRK,PHI,1,578,D. Russell misses 3-pt jump shot from 25 ft,,9,6,D. Russell ,3.0,0,,,,,,,,,,,,,
2185,04180BRK,BRK,PHI,1,578,,Defensive rebound by G. Monroe,9,6,,,,,,,,G. Monroe ,defensive,,,,,,,
2186,04180BRK,BRK,PHI,1,569,,G. Monroe makes 2-pt jump shot from 6 ft (assist by B. Simmons),9,8,G. Monroe ,2.0,1,,,,,,,,,,,,,
2187,04180BRK,BRK,PHI,1,558,D. Carroll makes 3-pt jump shot from 25 ft (assist by D. Russell),,12,8,D. Carroll ,3.0,1,,,,,,,,,,,,,
2188,04180BRK,BRK,PHI,1,541,,J. Redick makes 2-pt jump shot from 16 ft (assist by G. Monroe),12,10,J. Redick ,2.0,1,,,,,,,,,,,,,
2189,04180BRK,BRK,PHI,1,516,D. Russell makes 2-pt layup from 6 ft,,14,10,D. Russell ,2.0,1,,,,,,,,,,,,,
2190,04180BRK,BRK,PHI,1,503,,J. Butler misses 2-pt layup from 2 ft,14,10,J. Butler ,2.0,0,,,,,,,,,,,,,
2191,04180BRK,BRK,PHI,1,501,Defensive rebound by J. Allen,,14,10,,,,,,,,J. Allen ,defensive,,,,,,,
2192,04180BRK,BRK,PHI,1,489,D. Russell misses 2-pt jump shot from 14 ft,,14,10,D. Russell ,2.0,0,,,,,,,,,,,,,
2193,04180BRK,BRK,PHI,1,485,,Defensive rebound by G. Monroe,14,10,,,,,,,,G. Monroe ,defensive,,,,,,,
2194,04180BRK,BRK,PHI,1,480,,B. Simmons makes 2-pt layup from 11 ft,14,12,B. Simmons ,2.0,1,,,,,,,,,,,,,
2195,04180BRK,BRK,PHI,1,458,Turnover by R. Kurucs (bad pass; steal by G. Monroe),,14,12,,,,,,,,,,,,,,,R. Kurucs ,steal
2196,04180BRK,BRK,PHI,1,456,,Shooting foul by D. Carroll (drawn by B. Simmons),14,12,,,,,shooting,D. Carroll ,B. Simmons ,,,,,,,,,
2197,04180BRK,BRK,PHI,1,456,,B. Simmons makes free throw 1 of 2,14,13,,,,,,,,,,B. Simmons ,1,1 of 2,,,,
2198,04180BRK,BRK,PHI,1,456,,B. Simmons makes free throw 2 of 2,14,14,,,,,,,,,,B. Simmons ,1,2 of 2,,,,
2199,04180BRK,BRK,PHI,1,447,D. Russell makes 3-pt jump shot from 29 ft,,17,14,D. Russell ,3.0,1,,,,,,,,,,,,,
2200,04180BRK,BRK,PHI,1,432,,B. Simmons makes 2-pt layup from 2 ft (assist by J. Butler),17,16,B. Simmons ,2.0,1,,,,,,,,,,,,,
2201,04180BRK,BRK,PHI,1,419,Turnover by D. Russell (bad pass),,17,16,,,,,,,,,,,,,,,D. Russell ,common_tov
2202,04180BRK,BRK,PHI,1,419,,B. Marjanovic enters the game for G. Monroe,17,16,,,,,,,,,,,,,B. Marjanovic - PHI,G. Monroe - PHI,,
2203,04180BRK,BRK,PHI,1,419,S. Dinwiddie enters the game for D. Carroll,,17,16,,,,,,,,,,,,,S. Dinwiddie - BRK,D. Carroll - BRK,,
2204,04180BRK,BRK,PHI,1,419,J. Dudley enters the game for R. Kurucs,,17,16,,,,,,,,,,,,,J. Dudley - BRK,R. Kurucs - BRK,,
2205,04180BRK,BRK,PHI,1,406,,J. Redick misses 3-pt jump shot from 25 ft,17,16,J. Redick ,3.0,0,,,,,,,,,,,,,
2206,04180BRK,BRK,PHI,1,404,,Offensive rebound by B. Marjanovic,17,16,,,,,,,,B. Marjanovic ,offensive,,,,,,,
2207,04180BRK,BRK,PHI,1,401,,B. Marjanovic makes 2-pt dunk from 1 ft,17,18,B. Marjanovic ,2.0,1,,,,,,,,,,,,,
2208,04180BRK,BRK,PHI,1,392,Offensive foul by J. Allen (drawn by B. Simmons),,17,18,,,,,offensive,J. Allen ,B. Simmons ,,,,,,,,,
2209,04180BRK,BRK,PHI,1,392,Turnover by J. Allen (offensive foul),,17,18,,,,,,,,,,,,,,,J. Allen ,common_tov
2210,04180BRK,BRK,PHI,1,377,,J. Butler makes 2-pt layup from 6 ft,17,20,J. Butler ,2.0,1,,,,,,,,,,,,,
2211,04180BRK,BRK,PHI,1,368,Personal foul by J. Redick (drawn by J. Dudley),,17,20,,,,,personal,J. Redick ,J. Dudley ,,,,,,,,,
2212,04180BRK,BRK,PHI,1,368,,J. Ennis enters the game for J. Redick,17,20,,,,,,,,,,,,,J. Ennis - PHI,J. Redick - PHI,,
2213,04180BRK,BRK,PHI,1,368,,M. Scott enters the game for B. Simmons,17,20,,,,,,,,,,,,,M. Scott - PHI,B. Simmons - PHI,,
2214,04180BRK,BRK,PHI,1,361,D. Russell makes 2-pt jump shot from 17 ft,,19,20,D. Russell ,2.0,1,,,,,,,,,,,,,
2215,04180BRK,BRK,PHI,1,340,,J. Butler misses 2-pt jump shot from 12 ft,19,20,J. Butler ,2.0,0,,,,,,,,,,,,,
2216,04180BRK,BRK,PHI,1,337,Defensive rebound by J. Allen,,19,20,,,,,,,,J. Allen ,defensive,,,,,,,
2217,04180BRK,BRK,PHI,1,321,Turnover by J. Dudley (bad pass; steal by J. Butler),,19,20,,,,,,,,,,,,,,,J. Dudley ,steal
2218,04180BRK,BRK,PHI,1,307,,T. Harris makes 2-pt jump shot from 17 ft,19,22,T. Harris ,2.0,1,,,,,,,,,,,,,
2219,04180BRK,BRK,PHI,1,305,C. LeVert enters the game for D. Russell,,19,22,,,,,,,,,,,,,C. LeVert - BRK,D. Russell - BRK,,
2220,04180BRK,BRK,PHI,1,292,Personal foul by J. Ennis (drawn by J. Harris),,19,22,,,,,personal,J. Ennis ,J. Harris ,,,,,,,,,
2221,04180BRK,BRK,PHI,1,287,J. Harris misses 3-pt jump shot from 26 ft,,19,22,J. Harris ,3.0,0,,,,,,,,,,,,,
2222,04180BRK,BRK,PHI,1,284,,Defensive rebound by J. Ennis,19,22,,,,,,,,J. Ennis ,defensive,,,,,,,
2223,04180BRK,BRK,PHI,1,271,,Turnover by B. Marjanovic (traveling),19,22,,,,,,,,,,,,,,,B. Marjanovic ,common_tov
2224,04180BRK,BRK,PHI,1,271,E. Davis enters the game for J. Allen,,19,22,,,,,,,,,,,,,E. Davis - BRK,J. Allen - BRK,,
2225,04180BRK,BRK,PHI,1,255,E. Davis misses 2-pt layup from 4 ft,,19,22,E. Davis ,2.0,0,,,,,,,,,,,,,
2226,04180BRK,BRK,PHI,1,252,,Defensive rebound by T. Harris,19,22,,,,,,,,T. Harris ,defensive,,,,,,,
2227,04180BRK,BRK,PHI,1,248,,Turnover by T. Harris (bad pass),19,22,,,,,,,,,,,,,,,T. Harris ,common_tov
2228,04180BRK,BRK,PHI,1,248,D. Carroll enters the game for J. Harris,,19,22,,,,,,,,,,,,,D. Carroll - BRK,J. Harris - BRK,,
2229,04180BRK,BRK,PHI,1,230,S. Dinwiddie misses 2-pt layup from 1 ft (block by B. Marjanovic),,19,22,S. Dinwiddie ,2.0,0,B. Marjanovic ,,,,,,,,,,,,
2230,04180BRK,BRK,PHI,1,226,,Defensive rebound by B. Marjanovic,19,22,,,,,,,,B. Marjanovic ,defensive,,,,,,,
2231,04180BRK,BRK,PHI,1,220,,J. Ennis misses 3-pt jump shot from 26 ft,19,22,J. Ennis ,3.0,0,,,,,,,,,,,,,
2232,04180BRK,BRK,PHI,1,215,Defensive rebound by E. Davis,,19,22,,,,,,,,E. Davis ,defensive,,,,,,,
2233,04180BRK,BRK,PHI,1,207,C. LeVert misses 3-pt jump shot from 25 ft,,19,22,C. LeVert ,3.0,0,,,,,,,,,,,,,
2234,04180BRK,BRK,PHI,1,205,,Defensive rebound by T. Harris,19,22,,,,,,,,T. Harris ,defensive,,,,,,,
2235,04180BRK,BRK,PHI,1,200,,T. Harris makes 3-pt jump shot from 25 ft,19,25,T. Harris ,3.0,1,,,,,,,,,,,,,
2236,04180BRK,BRK,PHI,1,178,S. Dinwiddie misses 2-pt layup from 1 ft,,19,25,S. Dinwiddie ,2.0,0,,,,,,,,,,,,,
2237,04180BRK,BRK,PHI,1,174,,Defensive rebound by M. Scott,19,25,,,,,,,,M. Scott ,defensive,,,,,,,
2238,04180BRK,BRK,PHI,1,173,,Personal foul by D. Carroll (drawn by J. Butler),19,25,,,,,personal,D. Carroll ,J. Butler ,,,,,,,,,
2239,04180BRK,BRK,PHI,1,173,,J. Redick enters the game for J. Butler,19,25,,,,,,,,,,,,,J. Redick - PHI,J. Butler - PHI,,
2240,04180BRK,BRK,PHI,1,173,,B. Simmons enters the game for T. Harris,19,25,,,,,,,,,,,,,B. Simmons - PHI,T. Harris - PHI,,
2241,04180BRK,BRK,PHI,1,167,,B. Simmons misses 2-pt jump shot from 11 ft,19,25,B. Simmons ,2.0,0,,,,,,,,,,,,,
2242,04180BRK,BRK,PHI,1,164,,Offensive rebound by J. Ennis,19,25,,,,,,,,J. Ennis ,offensive,,,,,,,
2243,04180BRK,BRK,PHI,1,163,,J. Ennis makes 2-pt layup from 3 ft,19,27,J. Ennis ,2.0,1,,,,,,,,,,,,,
2244,04180BRK,BRK,PHI,1,144,D. Carroll misses 3-pt jump shot from 23 ft,,19,27,D. Carroll ,3.0,0,,,,,,,,,,,,,
2245,04180BRK,BRK,PHI,1,139,,Defensive rebound by J. Ennis,19,27,,,,,,,,J. Ennis ,defensive,,,,,,,
2246,04180BRK,BRK,PHI,1,131,,Shooting foul by E. Davis (drawn by B. Marjanovic),19,27,,,,,shooting,E. Davis ,B. Marjanovic ,,,,,,,,,
2247,04180BRK,BRK,PHI,1,131,,B. Marjanovic makes free throw 1 of 2,19,28,,,,,,,,,,B. Marjanovic ,1,1 of 2,,,,
2248,04180BRK,BRK,PHI,1,131,,B. Marjanovic makes free throw 2 of 2,19,29,,,,,,,,,,B. Marjanovic ,1,2 of 2,,,,
2249,04180BRK,BRK,PHI,1,113,Turnover by C. LeVert (traveling),,19,29,,,,,,,,,,,,,,,C. LeVert ,common_tov
2250,04180BRK,BRK,PHI,1,113,,G. Monroe enters the game for B. Marjanovic,19,29,,,,,,,,,,,,,G. Monroe - PHI,B. Marjanovic - PHI,,
2251,04180BRK,BRK,PHI,1,101,,J. Redick misses 2-pt jump shot from 19 ft,19,29,J. Redick ,2.0,0,,,,,,,,,,,,,
2252,04180BRK,BRK,PHI,1,97,,Offensive rebound by G. Monroe,19,29,,,,,,,,G. Monroe ,offensive,,,,,,,
2253,04180BRK,BRK,PHI,1,95,,M. Scott misses 3-pt jump shot from 25 ft,19,29,M. Scott ,3.0,0,,,,,,,,,,,,,
2254,04180BRK,BRK,PHI,1,91,Defensive rebound by J. Dudley,,19,29,,,,,,,,J. Dudley ,defensive,,,,,,,
2255,04180BRK,BRK,PHI,1,84,S. Dinwiddie makes 2-pt layup from 2 ft,,21,29,S. Dinwiddie ,2.0,1,,,,,,,,,,,,,
2256,04180BRK,BRK,PHI,1,84,Shooting foul by M. Scott (drawn by S. Dinwiddie),,21,29,,,,,shooting,M. Scott ,S. Dinwiddie ,,,,,,,,,
2257,04180BRK,BRK,PHI,1,84,S. Dinwiddie makes free throw 1 of 1,,22,29,,,,,,,,,,S. Dinwiddie ,1,1 of 1,,,,
2258,04180BRK,BRK,PHI,1,68,,Personal foul by E. Davis (drawn by G. Monroe),22,29,,,,,personal,E. Davis ,G. Monroe ,,,,,,,,,
2259,04180BRK,BRK,PHI,1,68,,G. Monroe misses free throw 1 of 2,22,29,,,,,,,,,,G. Monroe ,0,1 of 2,,,,
2260,04180BRK,BRK,PHI,1,68,,Offensive rebound by Team,22,29,,,,,,,,Team ,offensive,,,,,,,
2261,04180BRK,BRK,PHI,1,68,,G. Monroe makes free throw 2 of 2,22,30,,,,,,,,,,G. Monroe ,1,2 of 2,,,,
2262,04180BRK,BRK,PHI,1,54,E. Davis makes 2-pt dunk from 1 ft (assist by C. LeVert),,24,30,E. Davis ,2.0,1,,,,,,,,,,,,,
2263,04180BRK,BRK,PHI,1,41,,G. Monroe misses 2-pt layup from 1 ft (block by E. Davis),24,30,G. Monroe ,2.0,0,E. Davis ,,,,,,,,,,,,
2264,04180BRK,BRK,PHI,1,37,Defensive rebound by D. Carroll,,24,30,,,,,,,,D. Carroll ,defensive,,,,,,,
2265,04180BRK,BRK,PHI,1,32,S. Dinwiddie misses 2-pt layup from 1 ft,,24,30,S. Dinwiddie ,2.0,0,,,,,,,,,,,,,
2266,04180BRK,BRK,PHI,1,30,,Defensive rebound by G. Monroe,24,30,,,,,,,,G. Monroe ,defensive,,,,,,,
2267,04180BRK,BRK,PHI,1,26,,G. Monroe makes 2-pt layup from 2 ft (assist by B. Simmons),24,32,G. Monroe ,2.0,1,,,,,,,,,,,,,
2268,04180BRK,BRK,PHI,1,4,C. LeVert misses 3-pt jump shot from 25 ft (block by B. Simmons),,24,32,C. LeVert ,3.0,0,B. Simmons ,,,,,,,,,,,,
2269,04180BRK,BRK,PHI,1,4,Offensive rebound by Team,,24,32,,,,,,,,Team ,offensive,,,,,,,
2270,04180BRK,BRK,PHI,1,4,,J. Butler enters the game for G. Monroe,24,32,,,,,,,,,,,,,J. Butler - PHI,G. Monroe - PHI,,
2271,04180BRK,BRK,PHI,1,4,,T. Harris enters the game for J. Redick,24,32,,,,,,,,,,,,,T. Harris - PHI,J. Redick - PHI,,
2272,04180BRK,BRK,PHI,1,2,C. LeVert misses 3-pt jump shot from 29 ft,,24,32,C. LeVert ,3.0,0,,,,,,,,,,,,,
